"FINESS";"NATURE_PRINCIPALE";"ANNEE_RECEPTION";"NB_EIGS_EN_COURS";"NB_EIGS_CLOTURE";"NB_EIAS_EN_COURS";"NB_EIAS_CLOTURE";"NB_EI_EN_COURS";"NB_EI_CLOTURE"
"770811644";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"770813400";Chute;"2022";0;1;0;0;0;0
"770813400";Prise en charge des cancers;"2022";1;0;0;0;0;0
"770813798";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"770813905";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;0;1
"770813913";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"770813939";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"770813939";Tentative de suicide;"2022";0;1;0;0;0;0
"770813947";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"770813947";Maltraitance;"2021";0;0;0;0;0;1
"770814044";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"770814044";Chute;"2021";0;0;0;1;0;0
"770814044";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"770814044";Evénements/incidents dans une structure autres;"2022";0;0;0;0;1;0
"770814044";IRA - Infection Respiratoire Aigue_V1;"2021";0;0;0;0;0;0
"770814044";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"770814044";Sécurité des établissements et des organismes;"2022";0;0;0;0;0;1
"770814093";Chute;"2022";0;1;0;0;0;0
"770814093";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"770814572";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"770814655";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"770814655";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"770814655";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"770814655";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"770814671";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;3
"770814754";Défaillances techniques;"2023";0;0;0;0;0;1
"770814762";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"770814762";EDCH – eau de consommation humaine;"2021";0;0;0;0;0;0
"770814804";Suicide;"2021";0;1;0;0;0;0
"770814846";Evénements/incidents dans une structure autres;"2023";0;0;0;0;1;1
"770814846";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"770814846";Prise en charge médicamenteuse;"2023";0;0;1;2;0;0
"770814861";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"770814861";Sinistres;"2023";0;0;0;0;0;2
"770814861";Tentative de suicide;"2023";0;0;0;1;0;0
"770815009";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"770815207";Acte(s) de violence autres;"2022";0;0;0;0;0;3
"770815207";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;2
"770815223";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"770815223";Défaillances techniques;"2023";0;0;0;0;0;1
"770815223";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"770815223";Pharmacovigilance;"2023";0;0;0;0;0;0
"770815272";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"770815272";IRA - Infection Respiratoire Aigue_V1;"2022";0;0;0;0;0;0
"770815272";Maltraitance;"2023";0;0;0;0;0;1
"770815306";Acte(s) de violence autres;"2023";0;0;0;0;1;1
"770815306";Condition d'exercice et de réglementation;"2022";0;0;0;0;1;0
"770815306";Tensions sur l'offre;"2022";0;0;0;0;1;0
"770815579";Chute;"2023";0;0;0;1;0;0
"770815579";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"770815579";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"770815744";Acte(s) de violence autres;"2022";0;0;0;0;0;4
"770815827";Coronavirus (dont MERS-CoV);"2023";0;0;0;0;0;0
"770815884";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"770815884";Autre prise en charge;"2023";0;0;0;0;0;0
"770815884";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"770816544";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"770816544";Maltraitance;"2021";0;0;0;0;0;1
"770816601";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"770816601";Condition d'exercice et de réglementation;"2021";0;0;0;0;0;1
"770816601";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"770816601";Prise en charge médicamenteuse;"2021";0;0;0;1;0;0
"780000204";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"780000204";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"780000220";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;0;1
"780000220";Sécurité des établissements et des organismes;"2022";0;0;0;0;0;1
"780000238";Expositions environnementales autres;"2023";0;0;0;0;0;0
"780000238";Maltraitance;"2022";0;0;0;0;0;1
"780000261";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780000287";Fausse route;"2022";1;0;0;0;0;0
"780000287";Hépatite A;"2022";0;0;0;0;0;0
"780000287";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"780000287";Légionellose;"2023";0;0;0;0;0;0
"780000287";Prise en charge médicamenteuse;"2021";0;2;0;0;0;0
"780000287";Sinistres;"2021";0;0;0;0;0;1
"780000287";Tensions sur l'offre;"2023";0;0;0;0;1;14
"780000287";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"780000287";Tuberculose;"2022";0;0;0;0;0;0
"780000295";Chute;"2023";1;0;0;0;0;0
"780000295";Listériose;"2023";0;0;0;0;0;0
"780000295";Légionellose;"2022";0;0;0;0;0;0
"780000295";Pharmacovigilance;"2021";0;0;0;0;0;0
"780000295";Prise en charge diagnostique;"2023";0;1;0;0;0;0
"780000295";Tensions sur l'offre;"2023";0;0;0;0;0;4
"780000295";Tuberculose;"2022";0;0;0;0;0;0
"780000303";Autre prise en charge;"2023";1;0;0;0;0;0
"780000303";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;1;0;0;0
"780000303";Fugue SDRE/SDJ/SDT;"2022";0;0;1;0;0;0
"780000303";Infection associée aux soins (IAS) en ES;"2022";0;0;0;8;0;0
"780000303";Orthopoxviroses dont variole;"2022";0;0;0;0;0;0
"780000303";Parcours/Coopération interprofessionnelle;"2022";0;0;0;2;0;0
"780000303";Suicide;"2022";1;0;0;0;0;0
"780000303";Suspicion Creutzfeldt Jacob et autres encéphalopathies subaiguës spongiformes transmissibles humaines;"2023";0;0;0;0;0;0
"780000303";Tentative de suicide;"2023";2;1;0;0;0;0
"780000311";Autre prise en charge;"2023";1;1;0;0;0;0
"780000311";Brucellose;"2021";0;0;0;0;0;0
"780000311";Coqueluche;"2022";0;0;0;0;0;0
"780000311";Hépatite A;"2023";0;0;0;0;0;0
"780000311";Infection Invasive à Méningocoque (IIM);"2022";0;0;0;0;0;0
"780000311";Infection associée aux soins (IAS) en ES;"2022";0;0;0;6;0;0
"780000311";Listériose;"2022";0;0;0;0;0;0
"780000311";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"780000311";Prise en charge en urgence;"2022";1;0;0;0;0;0
"780000311";Prise en charge périnatale;"2023";1;0;0;0;0;0
"780000311";Salmonellose isolée;"2022";0;0;0;0;0;0
"780000311";Suspicion Creutzfeldt Jacob et autres encéphalopathies subaiguës spongiformes transmissibles humaines;"2021";0;0;0;0;0;0
"780000311";Tensions sur l'offre;"2023";0;0;0;0;0;17
"780000311";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"780000311";Tuberculose;"2022";0;0;0;0;0;0
"780000329";Fièvre typhoïde et fièvre paratyphoïde;"2023";0;0;0;0;0;0
"780000329";Hépatite A;"2023";0;0;0;0;0;0
"780000329";Infection associée aux soins (IAS) en ES;"2022";0;0;0;5;0;0
"780000329";Pharmacovigilance;"2021";0;0;0;0;0;0
"780000329";Prise en charge en urgence;"2021";0;1;0;0;0;0
"780000329";Prise en charge périnatale;"2023";1;0;0;0;0;0
"780000329";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;1;1
"780000329";Tensions sur l'offre;"2023";0;0;0;0;0;9
"780000337";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"780000337";Infection associée aux soins (IAS) en ES;"2022";0;0;0;3;0;0
"780000337";Tensions sur l'offre;"2022";0;0;0;0;1;4
"780000337";Tuberculose;"2021";0;0;0;0;0;0
"780000345";Autre prise en charge;"2021";0;0;0;1;0;0
"780000345";Tensions sur l'offre;"2023";0;0;0;0;0;1
"780000352";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780000352";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;1;0
"780000378";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;4;0
"780000428";Chute;"2023";1;0;0;0;0;0
"780000428";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;1;0
"780000428";Tensions sur l'offre;"2021";0;0;0;0;0;1
"780000428";Tuberculose;"2021";0;0;0;0;0;0
"780001657";Défaillances techniques;"2023";0;0;0;0;0;1
"780001657";Prise en charge pédiatrique;"2023";1;0;0;0;0;0
"780001657";Sécurité des réseaux et cyberattaques;"2023";0;0;0;0;0;1
"780001731";Chute;"2022";0;0;0;1;0;0
"780001731";Maltraitance;"2022";0;0;0;0;0;1
"780002069";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"780002069";Fausse route;"2023";1;0;1;0;0;0
"780002069";Prise en charge médicamenteuse;"2023";0;0;0;3;0;0
"780002408";Chute;"2022";0;0;0;2;0;0
"780002408";Défaillances techniques;"2023";0;0;0;0;0;1
"780002408";Maltraitance;"2023";0;0;0;0;0;1
"780002408";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;0;1
"780002648";Hors champ de compétence de l’ARS;"2022";0;0;0;0;0;0
"780003075";Présence d’animaux nuisibles ;"2023";0;0;0;0;0;0
"780003398";Tentative de suicide;"2023";0;0;1;0;0;0
"780003778";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"780003778";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;2
"780004529";Sécurité des réseaux et cyberattaques;"2022";0;0;0;0;1;0
"780004669";Défaillances techniques;"2022";0;0;0;0;0;1
"780004669";Mouvements sociaux;"2022";0;0;0;0;1;0
"780004669";Prise en charge médicamenteuse;"2023";0;0;0;1;0;0
"780004669";Sinistres;"2022";0;0;0;0;0;1
"780006458";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"780006458";Suicide;"2022";0;1;0;0;0;0
"780006458";Sécurité des réseaux et cyberattaques;"2023";0;0;0;0;0;1
"780006458";Tentative de suicide;"2022";0;0;0;1;0;0
"780006599";Défaillances techniques;"2022";0;0;0;0;0;1
"780006599";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"780006599";Prise en charge en urgence;"2022";0;0;0;1;0;0
"780008298";Chute;"2023";1;1;0;0;0;0
"780008918";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780009569";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780010054";Tuberculose;"2021";0;0;0;0;0;0
"780011359";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780011359";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"780014809";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780014809";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"780014809";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"780016382";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780016473";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780017216";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780017216";Chute;"2023";1;0;0;1;0;0
"780017216";Maltraitance;"2022";0;0;0;0;0;1
"780017216";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"780018214";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;2
"780018545";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"780018560";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780018560";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780018560";Chute;"2023";0;0;0;3;0;0
"780018560";Défaillances techniques;"2023";0;0;0;0;0;2
"780018560";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780018560";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"780018560";Maltraitance;"2022";0;0;0;0;0;1
"780018560";Mouvements sociaux;"2022";0;0;0;0;1;0
"780018560";Pharmacovigilance;"2022";0;0;0;0;0;0
"780018560";Tensions sur l'offre;"2022";0;0;0;0;0;1
"780018602";Présence d’animaux nuisibles ;"2023";0;0;0;0;0;0
"780018610";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780018610";Maltraitance;"2021";0;0;0;0;0;1
"780018610";Sécurité des établissements et des organismes;"2022";0;0;0;0;0;1
"780018727";Tuberculose;"2022";0;0;0;0;0;0
"780018792";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780018792";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"780018925";Prise en charge chirurgicale;"2023";1;0;0;0;0;0
"780019519";Acte(s) de violence autres;"2021";0;0;0;0;0;1
"780020103";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780020103";Hors champ de compétence de l’ARS;"2023";0;0;0;0;0;0
"780020608";Maltraitance;"2022";0;0;0;0;0;1
"780020665";Autre prise en charge;"2022";0;1;0;0;0;0
"780020665";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2022";0;0;0;1;0;0
"780020665";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;2
"780020665";Sécurité des établissements et des organismes;"2022";0;0;0;0;2;0
"780020731";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780020731";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"780020731";Maltraitance;"2022";0;0;0;0;0;1
"780020731";Suicide;"2022";0;1;0;1;0;0
"780021424";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780021424";Sécurité des établissements et des organismes;"2021";0;0;0;0;1;0
"780022356";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"780022356";Défaillances techniques;"2023";0;0;0;0;0;1
"780022364";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780022372";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"780022372";Chute;"2023";1;0;0;1;0;0
"780022372";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"780022646";Radiovigilance;"2022";0;0;0;0;0;0
"780022737";Tensions sur l'offre;"2022";0;0;0;0;0;2
"780022737";Toxi-Infection Alimentaire Collective (TIAC);"2021";0;0;0;0;0;0
"780022752";Acte(s) de violence autres;"2023";0;0;0;0;1;2
"780022752";Défaillances techniques;"2023";0;0;0;0;0;1
"780022752";GEA - Gastro-entérite Aigue;"2022";0;0;0;0;0;0
"780022752";Mouvements sociaux;"2022";0;0;0;0;1;0
"780022752";Prise en charge médicamenteuse;"2023";0;0;0;1;0;0
"780022752";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;2
"780022752";Sécurité des établissements et des organismes;"2021";0;0;0;0;1;0
"780022760";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780022760";Infection associée aux soins (IAS) en ES;"2022";0;0;0;1;0;0
"780022877";Maltraitance;"2023";0;0;0;0;0;2
"780023545";Maltraitance;"2021";0;0;0;0;0;1
"780023636";Matériovigilance;"2022";0;0;0;0;0;0
"780023800";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780023800";Maltraitance;"2022";0;0;0;0;0;1
"780024261";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780024576";Toxi-Infection Alimentaire Collective (TIAC);"2022";0;0;0;0;0;0
"780024865";Défaillances techniques;"2022";0;0;0;0;0;1
"780024865";Tensions sur l'offre;"2022";0;0;0;0;0;2
"780028015";Autre prise en charge;"2022";0;0;0;1;0;0
"780028312";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780028312";Evénements/incidents dans une structure autres;"2023";0;0;0;0;0;1
"780060877";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"780140018";Chute;"2022";0;1;0;0;0;0
"780140018";Infection associée aux soins (IAS) en ES;"2022";0;0;0;2;0;0
"780140018";Prise en charge en urgence;"2023";1;0;0;0;0;0
"780140018";Prise en charge médicamenteuse;"2023";0;0;0;1;0;0
"780140018";Prise en charge psychiatrique;"2023";1;0;0;0;0;0
"780140018";Tentative de suicide;"2022";1;0;0;0;0;0
"780140042";Infection associée aux soins (IAS) en ES;"2022";0;0;0;1;0;0
"780140042";Prise en charge psychiatrique;"2022";0;1;0;0;0;0
"780140042";Suicide;"2022";0;1;0;0;0;0
"780150017";Tensions sur l'offre;"2022";0;0;0;0;0;1
"780150066";Autre prise en charge;"2023";0;0;0;1;0;0
"780150066";Chute;"2023";1;0;0;0;0;0
"780150066";Toxi-Infection Alimentaire Collective (TIAC);"2023";0;0;0;0;0;0
"780300109";Infection associée aux soins (IAS) en ES;"2022";0;0;0;2;0;0
"780300208";Infection associée aux soins (IAS) en ES;"2022";0;0;0;13;0;0
"780300208";Maltraitance;"2022";0;0;0;0;0;1
"780300208";Prise en charge chirurgicale;"2021";0;1;0;0;0;0
"780300224";Infection associée aux soins (IAS) en ES;"2022";0;0;0;2;0;0
"780300323";Prise en charge chirurgicale;"2021";0;1;0;0;0;0
"780300323";Tensions sur l'offre;"2022";0;0;0;0;0;2
"780300406";Légionellose;"2022";0;0;0;0;0;0
"780300406";Pharmacovigilance;"2021";0;0;0;0;0;0
"780300406";Prise en charge périnatale;"2021";0;1;0;0;0;0
"780300406";Tensions sur l'offre;"2022";0;0;0;0;0;3
"780300414";Légionellose;"2022";0;0;0;0;0;0
"780300414";Suicide;"2022";0;1;0;0;0;0
"780300414";Tensions sur l'offre;"2023";0;0;0;0;0;4
"780300422";Mouvements sociaux;"2021";0;0;0;0;1;0
"780300422";Tensions sur l'offre;"2023";0;0;0;0;0;14
"780420022";Autre prise en charge;"2023";1;0;0;0;0;0
"780420022";Chute;"2022";0;1;0;0;0;0
"780420022";Infection associée aux soins (IAS) en ES;"2022";0;0;0;1;0;0
"780680054";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780680112";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"780690012";Acte(s) de violence autres;"2023";0;0;0;0;0;2
"780690012";Evénements/incidents dans une structure autres;"2021";0;0;0;0;0;1
"780690012";Hors champ de compétence de l’ARS;"2022";0;0;0;0;0;0
"780690012";Mouvements sociaux;"2023";0;0;0;0;0;2
"780690012";Situations conflictuelles avec un ou des tiers;"2023";0;0;0;0;1;0
"780690012";Tentative de suicide;"2022";0;0;0;1;0;0
"780690020";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;1
"780690038";Acte(s) de violence autres;"2023";0;0;0;0;0;2
"780690038";Parcours/Coopération interprofessionnelle;"2022";0;0;0;1;0;0
"780690095";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780690244";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780690244";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"780690269";Acte(s) de violence autres;"2023";0;0;0;0;0;1
"780690269";Chute;"2023";0;0;0;1;0;0
"780690269";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780690269";Parcours/Coopération interprofessionnelle;"2023";0;0;0;1;0;0
"780690368";Acte(s) de violence à caractère sexuel;"2023";0;0;0;0;0;4
"780700670";Chute;"2023";1;1;0;0;0;0
"780700670";Sinistres;"2021";0;0;0;0;0;1
"780700688";Acte(s) de violence autres;"2022";0;0;0;0;0;1
"780700688";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"780700688";Maltraitance;"2022";0;0;0;0;0;1
"780700688";Prise en charge médicamenteuse;"2023";0;0;1;1;0;0
"780700688";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"780700803";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"780700837";Coronavirus (dont MERS-CoV);"2022";0;0;0;0;0;0
"780700845";Condition d'exercice et de réglementation;"2021";0;0;0;0;0;1
"780700845";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"780700845";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"780700845";Maltraitance;"2022";0;0;0;0;0;1
"780700852";Chute;"2022";0;1;0;1;0;0
"780700860";Autre prise en charge;"2021";0;1;0;0;0;0
"780700860";Maltraitance;"2021";0;0;0;0;0;1
"780700886";Acte(s) de violence à caractère sexuel;"2021";0;0;0;0;0;1
"780700886";Hors champ de compétence de l’ARS;"2022";0;0;0;0;0;0
"780700894";Prise en charge médicamenteuse;"2022";0;0;0;1;0;0
"780700902";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780700902";Evénements/incidents dans une structure autres;"2022";0;0;0;0;0;1
"780700969";Situations conflictuelles avec un ou des tiers;"2022";0;0;0;0;0;1
"780701082";IRA - Infection Respiratoire Aigue_V1;"2023";0;0;0;0;0;0
"780701538";Maltraitance;"2022";0;0;0;0;0;1
"780701538";Tentative de suicide;"2023";0;0;0;1;0;0
"780701595";GEA - Gastro-entérite Aigue;"2021";0;0;0;0;0;0
"780701645";Maltraitance;"2021";0;0;0;0;0;2
"780701710";GEA - Gastro-entérite Aigue;"2023";0;0;0;0;0;0
"780702296";Acte(s) de violence autres;"2022";0;0;0;0;1;0
"780702296";Hors champ de compétence de l’ARS;"2023";0;0;0;0;0;0
"780702676";Disparition inquiétante et fugues (Hors SDRE/SDJ/SDT);"2023";0;0;0;1;0;0
"780702676";Maltraitance;"2021";0;0;0;0;0;1
"780702676";Suicide;"2022";0;1;0;0;0;0
"780702676";Tentative de suicide;"2021";0;0;0;1;0;0
"780800231";Acte(s) de violence autres;"2022";0;0;0;0;0;2
"780800231";Acte(s) de violence à caractère sexuel;"2022";0;0;0;0;0;1
"780800256";Fièvre typhoïde et fièvre paratyphoïde;"2022";0;0;0;0;0;0
"780800256";Hépatite A;"2023";0;0;0;0;0;0
"780800256";Infection Invasive à Méningocoque (IIM);"2023";0;0;0;0;0;0
"780800256";Infection associée aux soins (IAS) en ES;"2021";0;0;0;8;0;0
"780800256";Listériose;"2022";0;0;0;0;0;0
"780800256";Légionellose;"2022";0;0;0;0;0;0
"780800256";Maltraitance;"2021";0;0;0;0;0;1
"780800256";Mésothéliome;"2023";0;0;0;0;0;0
"780800256";Prise en charge chirurgicale;"2023";2;2;0;0;0;0
